0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,16,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,16,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,16,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,16,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,
0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,16,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,
0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,16,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,
0,0,0,0,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,16,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,0,0,0,0,
0,0,0,0,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,16,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,0,0,0,0,
0,0,0,0,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,16,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,0,0,0,0,
0,0,0,0,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,16,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,0,0,0,0,
0,0,0,0,0,4095,0,4095,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,4095,0,4095,0,0,0,0,0,
0,0,0,0,0,4095,0,4095,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,4095,0,4095,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,4095,16,0,0,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,0,0,0,4095,0,0,0,0,
0,0,0,0,4095,16,0,0,4095,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,4095,4095,0,0,0,0,0,0,0,0,0,4095,4095,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,4095,0,0,0,4095,0,0,0,0,
0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,4095,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,4095,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,4095,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,4095,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,4095,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,4095,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,4095,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,4095,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,4095,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4095,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4095,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4095,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,16,0,0,0,0,0,0,0,0,0,4095,4095,4095,0,16,0,0,0,0,0,0,0,0,4095,4095,4095,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,4095,4095,4095,0,0,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
